"animal_id","name","breed_primary","breed_primary_id","breed_secondary","breed_secondary_id","age_group","age_group_id","date_of_birth","gender","gender_id","location","location_id","source","source_id","surrender_reason","surrender_reason_id","color_code","color_code_id","Behavior Consult","OK with Dogs","House Trained","Part of a Bonded Pair","Special Fee","No Children","No Cats","No Dogs","Longterm Resident","Employee Pick","Hidden Gem","Medical Consult","Special Needs","OK with Cats","Reduced Fee","Adoption Fee Waived","Consult Required","Training Class Required","intake_date","departure","adoption_time","return"
658137,"Beet","Bull Terrier",4282,"Labrador Retriever",6397,"Mature Adult",5,"2018-03-09","Male",1,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-09","2020-03-23",14,0
659239,"Zeus","German Shepherd",4313,"NULL",NULL,"Senior",4,"2012-01-14","Male",1,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-20","2020-03-21",1,0
658801,"Miles","American Pit Bull Terrier",4252,"NULL",NULL,"Adolescent (6-12mos)",2,"2019-09-12","Male",1,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-20","2020-03-21",1,1
659426,"Linda","American Bulldog",4714,"Boxer",4277,"Mature Adult",5,"2019-03-15","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Other",268,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-15","2020-03-21",6,1
660253,"Solo","Siberian Husky",4386,"NULL",NULL,"Adolescent (6-12mos)",2,"2019-08-20","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Deployment and/or military transfer (move)",251,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-20","2020-03-21",1,1
658887,"Blackberry","Terrier",4659,"Terrier",4659,"Socialization (4-12 Weeks)",8,"2020-01-02","Female",2,"San Diego Campus - 5480",89,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-12","2020-03-21",9,0
659543,"Tiberius","English Bulldog",8261,"NULL",NULL,"Mature Adult",5,"2018-03-15","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-16","2020-03-21",5,0
659618,"Abbi","Dachshund",4297,"Beagle",4263,"Mature Adult",5,"2014-03-16","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Health Of Owner",257,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-16","2020-03-22",6,0
660254,"Xena","Siberian Husky",4386,"NULL",NULL,"Ranking (3-6 Months)",9,"2019-12-20","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Deployment and/or military transfer (move)",251,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-20","2020-03-21",1,0
657332,"Joy","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2012-09-11","Female",2,"Escondido Campus",64,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-05","2020-03-21",16,0
659520,"Blair Blair","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-03-15","Female",2,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-15","2020-03-22",7,0
97635,"Precious","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2011-05-27","Female",2,"Escondido Campus",64,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020-02-23","2020-03-24",30,1
657103,"Hope","American Pit Bull Terrier",4252,"NULL",NULL,"Senior",4,"2011-03-04","Female",2,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-04","2020-04-20",47,0
657869,"Ashlyn","Papillon",4361,"NULL",NULL,"Senior",4,"2008-03-07","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-11","2020-03-22",11,0
657870,"Alice","Papillon",4361,"NULL",NULL,"Senior",4,"2008-03-07","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-11","2020-03-23",12,0
657550,"Snacks","Chihuahua",4287,"Beagle",4263,"Socialization (4-12 Weeks)",8,"2020-01-24","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Cannot afford to care for (food, vaccines, etc)",216,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-06","2020-03-21",15,0
649455,"Dollar","Labrador Retriever",6397,"NULL",NULL,"Neonate (0-2 Weeks)",6,"2020-01-22","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-23","2020-03-21",58,0
657928,"Bowser","Alaskan Malamute",4250,"Shepherd",8221,"Socialization (4-12 Weeks)",8,"2020-01-18","Male",1,"Escondido Campus",64,"Humane Officer Surrendered",29,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-07","2020-03-21",14,0
658516,"Brindie","American Pit Bull Terrier",4252,"NULL",NULL,"Ranking (3-6 Months)",9,"2019-10-27","Female",2,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-10","2020-03-21",11,0
659142,"Sophia","American Pit Bull Terrier",4252,"Shar Pei",4382,"Mature Adult",5,"2017-03-13","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Other",268,"None",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020-03-13","2020-03-22",9,1
658178,"Deja Blue","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2019-03-09","Female",2,"Escondido Campus",64,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-09","2020-03-22",13,0
656729,"Charlie","Great Dane",4318,"Labrador Retriever",6397,"Mature Adult",5,"2018-09-11","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Cannot afford to care for (food, vaccines, etc)",216,"None",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"2020-03-02","2020-03-21",19,1
657543,"Scooter","Jack Russell Terrier / Parson Russell Terrier",4330,"NULL",NULL,"Ranking (3-6 Months)",9,"2019-11-11","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Other",268,"None",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"2020-03-06","2020-03-22",16,1
658201,"Rufus","Shepherd",8221,"NULL",NULL,"Mature Adult",5,"2016-03-13","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-09","2020-03-22",13,0
643527,"Teddy","Poodle",8302,"Terrier",4659,"Adolescent (6-12mos)",2,"2019-05-21","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Other",268,"None",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020-03-17","2020-03-21",4,1
660046,"Rocca","Australian Cattle Dog / Blue Heeler",4256,"Shepherd",8221,"Ranking (3-6 Months)",9,"2019-11-18","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"No time for animal",230,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-18","2020-03-21",3,0
659247,"Marvin","Rhodesian Ridgeback",4373,"Shepherd",8221,"Mature Adult",5,"2019-02-14","Male",1,"Escondido Campus",64,"Owner Surrender",2,"Moving",228,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-14","2020-03-22",8,0
605222,"Oyster","Irish Terrier",4326,"NULL",NULL,"Senior",4,"2010-08-26","Male",1,"Oceanside Campus - Dogs",56,"Returns",23,"NULL",NULL,"None",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"2020-02-02","2020-04-05",63,1
649461,"Franc","Labrador Retriever",6397,"NULL",NULL,"Neonate (0-2 Weeks)",6,"2020-01-22","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-23","2020-03-21",58,0
649462,"Rupee","Labrador Retriever",6397,"NULL",NULL,"Neonate (0-2 Weeks)",6,"2020-01-22","Female",2,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-23","2020-03-22",59,0
649463,"Euro","Labrador Retriever",6397,"NULL",NULL,"Neonate (0-2 Weeks)",6,"2020-01-22","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-23","2020-03-21",58,0
657550,"Snacks","Chihuahua",4287,"Beagle",4263,"Socialization (4-12 Weeks)",8,"2020-01-24","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Cannot afford to care for (food, vaccines, etc)",216,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-06","2020-03-22",16,1
565940,"Rex","German Shepherd",4313,"NULL",NULL,"Mature Adult",5,"2017-08-06","Male",1,"Escondido Campus",64,"Owner Surrender",2,"No pets allowed",237,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-20","2020-03-22",2,0
640594,"Panther","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-12-20","Male",1,"Escondido Campus",64,"Owner Surrender",2,"No pets allowed",237,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-20","2020-03-23",3,0
658022,"Chaz","Mastiff",4347,"NULL",NULL,"Senior",4,"2012-03-08","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"No time for animal",230,"None",0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"2020-03-08","2020-03-22",14,1
658045,"Fran","Boxer",4277,"NULL",NULL,"Mature Adult",5,"2011-03-14","Female",2,"San Diego Campus - 5480",89,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-08","2020-03-23",15,0
658745,"Pretzel","Bull Terrier",4282,"NULL",NULL,"Mature Adult",5,"2015-03-11","Female",2,"San Diego Campus - 5480",89,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-11","2020-03-22",11,0
659523,"Nala","Saint Bernard",4375,"Siberian Husky",4386,"Mature Adult",5,"2019-03-15","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Health of the animal - Cannot afford vet bill",219,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-15","2020-03-22",7,0
659555,"Dale","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2019-03-16","Male",1,"San Diego Campus - 5480",89,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-16","2020-03-22",6,0
394156,"Sammy","German Shepherd",4313,"NULL",NULL,"Mature Adult",5,"2015-01-28","Female",2,"San Diego Campus - 5480",89,"Owner Surrender",2,"Moving",228,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-20","2020-03-22",2,0
77665,"Kya","American Pit Bull Terrier",4252,"NULL",NULL,"Adolescent (6-12mos)",2,"2010-08-23","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Moving/No pets allowed",250,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-19","2020-03-22",3,1
660253,"Solo","Siberian Husky",4386,"NULL",NULL,"Adolescent (6-12mos)",2,"2019-08-20","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Deployment and/or military transfer (move)",251,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-20","2020-03-22",2,1
656191,"Tiny","Shepherd",8221,"NULL",NULL,"Mature Adult",5,"2014-02-28","Female",2,"Escondido Campus",64,"Owner Surrender",2,"Kids are not good with the animal",226,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-02-28","2020-03-25",26,0
659544,"Manny","Maltipoo",95462,"American Pit Bull Terrier",4252,"Mature Adult",5,"2017-03-15","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-16","2020-03-22",6,0
634107,"Jackson","American Pit Bull Terrier",4252,"Labrador Retriever",6397,"Socialization (4-12 Weeks)",8,"2019-09-15","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"No time for animal",230,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-15","2020-03-22",7,1
208579,"Demi","Papillon",4361,"NULL",NULL,"Senior",4,"2008-03-07","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-11","2020-03-23",12,0
659886,"Peaches","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2019-03-17","Female",2,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-17","2020-03-22",5,0
640825,"Maggie","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2017-12-06","Female",2,"San Diego Campus - Behavior Center",88,"Stray",14,"NULL",NULL,"None",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-06","2020-03-29",114,0
641089,"Mongo","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-06-07","Male",1,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"None",0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,"2020-01-20","2020-03-30",70,1
655156,"Captain America (cappy)","Basset Hound",4261,"NULL",NULL,"Mature Adult",5,"2019-04-22","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Other",268,"None",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2020-02-28","2020-03-23",24,1
580498,"Petros","Siberian Husky",4386,"NULL",NULL,"Mature Adult",5,"2018-03-16","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Moving",228,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-20","2020-03-22",2,0
643135,"Luna","Siberian Husky",4386,"NULL",NULL,"Mature Adult",5,"2018-12-19","Female",2,"San Diego Campus - Behavior Center",88,"Owner Surrender",2,"Barks too much / too vocal",214,"None",0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,"2019-12-19","2020-03-24",96,0
384945,"Malakai","Siberian Husky",4386,"German Shepherd",4313,"Mature Adult",5,"2013-12-23","Male",1,"San Diego Campus - 5480",89,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"2020-02-28","2020-03-23",24,0
385600,"Eva","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2016-03-22","Female",2,"San Diego Campus - 5480",89,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-16","2020-03-28",12,0
589806,"Koda","German Shepherd",4313,"Belgian Malinois",6373,"Adolescent (6-12mos)",2,"2019-03-15","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Health of the animal - Cannot afford vet bill",219,"None",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2020-01-23","2020-03-23",60,0
649469,"Peso","Labrador Retriever",6397,"NULL",NULL,"Neonate (0-2 Weeks)",6,"2020-01-22","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-23","2020-03-22",59,0
658667,"Meeko","Terrier",4659,"NULL",NULL,"NULL",NULL,"2013-03-11","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2020-03-20","2020-03-22",2,0
660512,"Luna","Terrier",4659,"NULL",NULL,"Adolescent (6-12mos)",2,"2019-08-22","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Behavior/Temperament of resident pet",215,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-22","2020-03-23",1,0
656027,"Odin","Siberian Husky",4386,"Alaskan Malamute",4250,"Mature Adult",5,"2013-04-20","Male",1,"Escondido Campus",64,"Returns",23,"NULL",NULL,"None",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020-03-22","2020-03-23",1,1
658745,"Pretzel","Bull Terrier",4282,"NULL",NULL,"Mature Adult",5,"2015-03-11","Female",2,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-11","2020-03-23",12,1
315040,"Dasher","German Shepherd",4313,"NULL",NULL,"Senior",4,"2008-11-26","Male",1,"San Diego Campus - 5480",89,"Stray",14,"NULL",NULL,"None",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-15","2020-03-23",8,0
586134,"Opie","Chihuahua",4287,"Corgi",4295,"Mature Adult",5,"2017-04-12","Male",1,"Escondido Campus",64,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-14","2020-03-24",10,0
652986,"Chief","Terrier",4659,"NULL",NULL,"Mature Adult",5,"2019-02-12","Male",1,"Oceanside Campus - Dogs",56,"Humane Officer Surrendered",29,"NULL",NULL,"None",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-02-12","2020-03-23",40,0
642341,"Frida","Terrier",4659,"NULL",NULL,"Mature Adult",5,"2016-12-15","Female",2,"San Diego Campus - Behavior Center",88,"Stray",14,"NULL",NULL,"None",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-15","2020-03-23",99,1
394156,"Sammy","German Shepherd",4313,"NULL",NULL,"Mature Adult",5,"2015-01-28","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Moving",228,"None",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-20","2020-03-23",3,1
559026,"Koa","Cane Corso Mastiff",8306,"NULL",NULL,"NULL",NULL,"2018-08-11","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Allergies to pet",213,"None",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-19","2020-03-24",5,0
597142,"Marcus","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2017-05-29","Male",1,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-13","2020-03-27",14,0
646837,"Eve","Terrier",4659,"NULL",NULL,"Mature Adult",5,"2018-01-10","Female",2,"San Diego Campus - Behavior Center",88,"Stray",14,"NULL",NULL,"None",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-11","2020-03-24",73,0
660025,"Maya","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-03-18","Female",2,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-18","2020-03-24",6,0
660067,"Kingston","Belgian Malinois",6373,"NULL",NULL,"Mature Adult",5,"2015-03-18","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-18","2020-03-24",6,0
315040,"Dasher","German Shepherd",4313,"NULL",NULL,"Senior",4,"2008-11-26","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-15","2020-03-24",9,1
384945,"Malakai","Siberian Husky",4386,"German Shepherd",4313,"Mature Adult",5,"2013-12-23","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"2020-02-28","2020-04-01",33,1
656027,"Odin","Siberian Husky",4386,"Alaskan Malamute",4250,"Mature Adult",5,"2013-04-20","Male",1,"Escondido Campus",64,"Returns",23,"NULL",NULL,"None",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020-03-22","2020-03-24",2,1
649817,"Sadie","Border Collie",4272,"Labrador Retriever",6397,"Mature Adult",5,"2018-01-25","Female",2,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"None",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-25","2020-03-24",59,0
660374,"Bella","Border Collie",4272,"Australian Shepherd",4257,"Ranking (3-6 Months)",9,"2019-10-22","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Abandoned by original owner",240,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-22","2020-03-24",2,0
640594,"Panther","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-12-20","Male",1,"Escondido Campus",64,"Owner Surrender",2,"No pets allowed",237,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-20","2020-03-24",4,1
654576,"Maximus","American Staffordshire Terrier",4253,"Mastiff",4347,"Adolescent (6-12mos)",2,"2019-04-19","Male",1,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"None",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"2020-03-13","2020-03-24",11,1
659948,"Blue","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2017-03-18","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-18","2020-03-25",7,0
657800,"Rupert","Wirehaired Fox Terrier",4404,"NULL",NULL,"Mature Adult",5,"2018-09-07","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Behavior-  Intra-Species Aggression Exhibited",255,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-22","2020-03-24",2,1
658137,"Beet","Bull Terrier",4282,"Labrador Retriever",6397,"Mature Adult",5,"2018-03-09","Male",1,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-09","2020-03-24",15,1
644800,"Rocky","Shepherd",8221,"NULL",NULL,"Mature Adult",5,"2011-12-30","Male",1,"Escondido Campus",64,"Owner Surrender",2,"Health of the animal - Will need ongoing vet care",224,"None",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"2020-03-17","2020-03-24",7,1
315040,"Dasher","German Shepherd",4313,"NULL",NULL,"Senior",4,"2008-11-26","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-15","2020-03-26",11,1
208579,"Demi","Papillon",4361,"NULL",NULL,"Senior",4,"2008-03-07","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-11","2020-03-24",13,1
646011,"Chico  ","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2016-01-07","Male",1,"San Diego Campus - Behavior Center",88,"Owner Surrender",2,"No time for animal",230,"None",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-07","2020-03-24",77,1
652986,"Chief","Terrier",4659,"NULL",NULL,"Mature Adult",5,"2019-02-12","Male",1,"Oceanside Campus - Dogs",56,"Humane Officer Surrendered",29,"NULL",NULL,"None",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-02-12","2020-03-25",42,1
657870,"Alice","Papillon",4361,"NULL",NULL,"Senior",4,"2008-03-07","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-11","2020-03-24",13,1
657800,"Rupert","Wirehaired Fox Terrier",4404,"NULL",NULL,"Mature Adult",5,"2018-09-07","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Behavior-  Intra-Species Aggression Exhibited",255,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-22","2020-03-25",3,1
657038,"Kix","Corgi",4295,"Labrador Retriever",6397,"Senior",4,"2013-03-03","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Moving",228,"None",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2020-03-15","2020-03-27",12,0
614958,"Bullseye","American Pit Bull Terrier",4252,"Dalmatian",4298,"Mature Adult",5,"2017-02-10","Male",1,"Escondido Campus",64,"Owner Surrender",2,"No time for animal",230,"None",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-11","2020-04-03",23,0
659424,"Iris","Boxer",4277,"NULL",NULL,"Mature Adult",5,"2019-03-15","Female",2,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-15","2020-03-25",10,0
660034,"Louie","Terrier",4659,"NULL",NULL,"Mature Adult",5,"2018-09-18","Male",1,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-18","2020-03-25",7,0
660170,"Starlight","Siberian Husky",4386,"NULL",NULL,"Mature Adult",5,"2018-03-19","Female",2,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-03-19","2020-03-25",6,0
